縣市,使照序號,公寓大廈名稱,行政區,地址,戶數,管理組織型態,建物型態,重劃區標記,資料來源
嘉義市,,時代廣場社區管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,景順貴族大樓管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,青春有墅社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,巴黎微風社區型住宅管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,自然社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,遠東美墅館社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,得意天下公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,豐億大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,友和公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,王子風華社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,冠雲大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,風範之星社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,薪滿意築社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,巴黎香榭社區型住宅管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,人文逸墅管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,上乘公園別墅管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,宏都中山金融大樓管理委員會,未標註,,0,,大樓,中山,前次彙整(2026-08)
嘉義市,,親親大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,御墅品二三期管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,嘉義之冠東區社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,一品大樓公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,友愛新第公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,欣業欣園大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,凱城大樓管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,法國森居社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,巴黎大道社區型住宅管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,宏都美麗殿別墅社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,清泉風尚社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,春堤新境公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,現代築城,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,金石金站社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,一千零一夜大樓管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,悅居軒公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,日新觀邸公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,東方名仕公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,豪邁名門公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,春堤山林大樓公寓管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,嘉義市民生公寓管理委員會,未標註,,0,,公寓,,前次彙整(2026-08)
嘉義市,,三貴錦鏽H棟公寓大樓管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,老爺麗池社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,靜園小築管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,三貴龍棟管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,新民滿堂采社區委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,富貴天下大樓管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,花田喜墅一期社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,新興如玉名廈管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,嘉元學府公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,諸羅山公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,市宅大樓管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,大雅舍管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,人文雅集社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,夏都花園社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,濱湖高第社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,南庭書院大樓管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,36望族大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,山河院管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,林園官邸社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,大雅華廈公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,富家雙星公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,上海大亨管委會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,青年公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,白川物語社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,誠石8期社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,自在二期社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,興家翡翠園社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,誠石9期社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,蘭潭新境碧園大樓管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,溫莎堡大樓管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,市政廣場大樓管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,市政廣場公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,花田喜墅二期社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,寧近社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,溫莎名廈管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,家有喜墅管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,國泰嘉義大學城管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,仰德觀邸管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,皇家廣場華廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,青硯十二管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,農銀大樓管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,樂活大樓管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,首璽社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,新榮銀座公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,興嘉名廈管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,書香琴園公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,桃城禧墅社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,友忠金店社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,菁英會館嘉大管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,得意人生公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,王子清境管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,興嘉二.三.四村國宅社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,忠孝北街大樓管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,帝王居公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,綠築山莊管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,薪喜晶華社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,風範5社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,興嘉一村國宅社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,博愛金龍公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,小大亨公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,清境風尚社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,仁愛星鑚公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,博愛金龍翡翠大樓管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,首亞大富大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,東太鑽石特區公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,春堤山林二期公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,世紀貴族管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,月未央管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,吾居墅社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,凱悅大第公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,興儒書院管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,嘉義之冠社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,國會山莊管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,達康市管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,天下學仕園公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,長發管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,長發公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,御藏管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,仁義國宅社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,琉璃社區,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,國軍英雄館大樓管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,健康宏都第二期管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,劉厝社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,筑原居一期,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,台壽嘉義大樓管理負責人(成立管理負責人),未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,彩虹特區公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,自在八期社區管理委員會,未標註,,0,,社區,八期,前次彙整(2026-08)
嘉義市,,喜多郎第九章社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,億豪金鑽管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,森暉大樓管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,嘉義市春天社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,民生大樓公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,邑墅管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,全買京品公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,大和院別墅管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,吳姓宗親大樓管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,賢園毓境B棟管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,金龍書苑公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,宸品大樓管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,微閣公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,世紀極品管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,佳典大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,印象B區管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,大業花田一路管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,宏仁之星社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,富都仕社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,中山致福大樓管理委員會,未標註,,0,,大樓,中山,前次彙整(2026-08)
嘉義市,,摩登雅舍大樓管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,公園別墅大樓管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,青希社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,科美市第2代社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,吾居吾墅住戶管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,泰瑞社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,聽河的院子管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,弘源城中城,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,月光琉璃管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,泛國新象公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,青森鎮社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,六方居社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,宏都墅中心管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,傳家寶公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,舞河社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,提香苑社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,華明公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,林園豪邸社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,郭宅公寓管委會,未標註,,0,,公寓,,前次彙整(2026-08)
嘉義市,,築樂章透天社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,科美市社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,東坡賦社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,橄欖墅社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,遠東貴族公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,北鎮大樓管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,貳拾方社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,老爺胡卡山莊社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,嘉大林森學苑管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,書香貴族管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,榮耀世紀管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,將相社區AB區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,實花社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,三代居6社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,詠恆社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,隱士社區管委會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,樂活居社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,三明大樓管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,市政商業大樓管委會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,安居2社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,甲天下公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,宏邸寬居管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,瑪蒂斯公寓大廈管理負責人,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,老爺城堡宣信街社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,晴空樹管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,老樣子社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,泛國精湛公寓大廈管理負責人,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,泛國森活管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,溫州二街大樓管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,五柳先生-東洋社區管理負責人,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,夏木潄石社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,陽光誠品社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,流星雨大樓管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,璀璨25公寓大廈管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,北歐社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,峰上峯大樓管理委員會,未標註,,0,,大樓,,前次彙整(2026-08)
嘉義市,,城市行家社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,泰勒瓦莊園社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,晨光社區管委會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,文華苑電梯別墅管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
嘉義市,,名威天廈管理委員會,未標註,,0,,其他,,前次彙整(2026-08)
嘉義市,,尊丞山河墅社區管理委員會,未標註,,0,,社區,,前次彙整(2026-08)
